tweetid,convoid,timestamp,printname,screenname,verified,mentions,cards,body,lang,links,likes,retweets
1125446860230021120,1125389568163897344,1557162415,عبدالله العطاوي,Abdullah_mr1991,False,NetflixMENA,true, pic.twitter.com/MuMtH40zSD,und,https://t.co/MuMtH40zSD,,
1125412634390618114,1125389568163897344,1557154255,مَ,mlli__0,False,NetflixMENA,False,لحححححووووللل,ar,,,
1125429105783189504,1125389568163897344,1557158182,PAC,PAC3OP,False,NetflixMENA,False,ماراح نتابعكمممم,ar,,,
1125632084075253761,1125389568163897344,1557206576,Ibrahim_008,Ibrahim_92222,False,NetflixMENA,true,اكبر غلط صار في نتفلكس مسلسلات خليجية جاسم طلجني وشركة شركت أبوي pic.twitter.com/yssnwHkez5,ar,https://t.co/yssnwHkez5,,
1125420377440772096,1125389568163897344,1557156101,- ﭠذككار Ϟ..,ad900ss,False,NetflixMENA,False,بعد المقطع ذا افكر الغي اشتراكي والله..,ar,,,
1125452499811434497,1125389568163897344,1557163760,Hola🇸🇦,HolA_HolllA,False,NetflixMENA,False,ابشرو بمقاطعتكم لاستقطابكم مسلسلات خايسه,ar,,,
1125398444569440256,1125389568163897344,1557150872,Mohammed A,3omi_7,False,NetflixMENA,False,"في انحدار مستمررر، حنا لايعه كبودنا منهم في التلفزيون تجيبونهم لنا في نتفليكس 
إلغاء اشتراك سرييييييع ",ar,,,
1125399871157149696,1125389568163897344,1557151212,Omar Mansour☤.,i6ovan,False,NetflixMENA,False,خربتوها ترا,ar,,,
1125547555125977088,1125389568163897344,1557186423,Stark,the_punisheir,False,NetflixMENA,False,الغيت اشتراكي بعد ثلاث سنوات مع شبكتكم ,ar,,,
1125552319993663488,1125389568163897344,1557187559,ٰٰ🦋,JuustCare,False,the_punisheir NetflixMENA,False,واّلله انك كفو انا لي اكثر من اربع سّنين مبتعده عن المسلسلات الكويتيه والحين يطلعون لي بنتفليكس!!,ar,,,
1125553519199649792,1125389568163897344,1557187845,Stark,the_punisheir,False,JuustCare NetflixMENA,False,كفوك الطيب والله غثونا شويه وتقلب الشبكة كلها مسلسلات خليجية,ar,,,
1125396723164172288,1125389568163897344,1557150462,مساحة حرة,masaha_hura,False,NetflixMENA,False,يعني عارفين منزلين نتفليكس للمسلسلات والافلام الاجنبيه بس ،، الحين تريدوا تخربوه بهذي المسلسلات ونحن متفتكين منها لانها تعرض بس ف تلفزيون,ar,,,
1125393496846798849,1125389568163897344,1557149693,Fraag,vv_7_7,False,NetflixMENA,False,جاري الغاء الاشتراك,ar,,,
1125510446256148481,1125389568163897344,1557177576,ENG.SALEH🇺🇸✨,SA93__,False,NetflixMENA,False,إذا استمريتوا كذا بوقف اشتراكي ما نبي خليجي,ar,,,
1125401814805942275,1125389568163897344,1557151676,am0ur,am0ur_18,False,NetflixMENA,False,لا يا نتفلكس لالا,ar,,,
1125400392899137537,1125389568163897344,1557151337,أحمد | Ahmad,AhmadAzizkhan,False,NetflixMENA,False,"شركة وتلطيش وخيانات وميراث؟
no thanks",ar,,,
1125406509628841985,1125389568163897344,1557152795,w,Dylpv,False,NetflixMENA,False,لا بليز,ar,,,
1125422814075527170,1125389568163897344,1557156682,fathi,ashqalsher2020,False,NetflixMENA,False,انزين بحثت عن المسلسلات اللي أعلنتو عنها ما شفتها كيف اشوفها في وين سويت بحث وما لقيت شي ردو عليي ثاني مره اسألكم كيف اطلع المسلسلات,ar,,,
1125399718186688512,1125389568163897344,1557151176,م. أحمد باوزير 🇸🇦,Eng_Bawazir,False,NetflixMENA,False,"معقولة تضيف فلوس المشتركين في الإنتاج العربي و خصوصا الخليجي!
طيب اشتغلو بالفلوس في مسلسلات مطلوبة",ar,,,
1125449495796490241,1125389568163897344,1557163044,آپي,akaayyy,False,NetflixMENA,False,,und,,,
1125475442750783489,1125389568163897344,1557169230,رماديه,qqq4110,False,NetflixMENA,False,كنتو مميزين ,ar,,,
1125396933047140354,1125389568163897344,1557150512,ً,i7mood1000,False,NetflixMENA,true, pic.twitter.com/WIKhS1UQkF,und,https://t.co/WIKhS1UQkF,,
1125413954375888896,1125389568163897344,1557154570,Abbas Al-lawati,abbasoman,False,NetflixMENA,False,خطوه الى امام يا نت فلكس ،اتمنا عرض كل مسلسلات العربيه ،لانه شاهد نت للاسف ليس بجوده وبه مشاكل,ar,,,
1125408145382285312,1125389568163897344,1557153185,🌾,A_B_C_O_1_2_3_4,False,NetflixMENA,False,,und,,,
1125453792395300866,1125389568163897344,1557164068,حازم اللازم,iii7vv,False,NetflixMENA,False,اقترح ندحدر على ديزني والحافظ الله,ar,,,
1125441894350315523,1125389568163897344,1557161231,وجود,kulthomi,False,NetflixMENA,False,الهجة ...,ar,,,
1125430183404687360,1125389568163897344,1557158439,👅,iiizv0,False,NetflixMENA,true, pic.twitter.com/cV0DZdWLXv,und,https://t.co/cV0DZdWLXv,,
1125390976829280258,1125389568163897344,1557149092,Asalah.,AsalahAlali,False,NetflixMENA,true, pic.twitter.com/199jRiDbnD,und,https://t.co/199jRiDbnD,,
1125393900129091585,1125389568163897344,1557149789,osama AK ❗️,osam916,False,NetflixMENA,true, pic.twitter.com/upSvBFfNZ6,und,https://t.co/upSvBFfNZ6,,
1125597149297815556,1125389568163897344,1557198247,seetah,llis_57,False,NetflixMENA,False,لا ياربي لااا ,ar,,,
1125390923117023233,1125389568163897344,1557149079,خالد بطل الدوري🏆,khaledm37,False,NetflixMENA,False,تم حذف نتفليكس بنجاح,ar,,,
1125469174564782081,1125389568163897344,1557167736,"مايكل,كورليوني.",44Xctrh,False,NetflixMENA,False,الحين هذولا راحو نيتفليكس وانا جالس في البيت,ar,,,
1125394002939920384,1125389568163897344,1557149813,ناجي #انا_الاتحاد,i_najy,False,NetflixMENA,False,وهذا احلى انفولو عشان التلوث البصري,ar,,,
1125408133306707974,1125389568163897344,1557153182,csstasco,csstahes80,False,i_najy NetflixMENA,False,هههههههههه هذيلا يستاهلون بلوك طابوق,ar,,,
1125423730807705600,1125389568163897344,1557156901,Fayez Alelyani,Fayez_Alelyani,False,NetflixMENA,False,Unsubscribe,en,,,
1125430383443611648,1125389568163897344,1557158487,✯,vn83iii,False,NetflixMENA,False,مسلسل gran hotel ليه مايطلع؟,ar,,,
1125393511837204481,1125389568163897344,1557149696,🇸🇦 Abdulaziz altwaijri 🇸🇦,azizftwj,False,NetflixMENA,true, pic.twitter.com/QF00AZU7mJ,und,https://t.co/QF00AZU7mJ,,
1125391684660076544,1125389568163897344,1557149261,محمد✨,vEVsQfvPXKAInzT,False,NetflixMENA,False,اللهم إني صائم بس..,ar,,,
1125729753804300288,1125389568163897344,1557229863,Abdulaziz 💙🖤🌋🏖,aziz22662,False,NetflixMENA,False,ليه يانتفلكس ليييييه ,ar,,,
1125392359074746368,1125389568163897344,1557149421,Klaud✨,KhuloodAdhahri,False,NetflixMENA,False,ياربييه حتى نتفلكس خربتوها,ar,,,
1125454390104592385,1125389568163897344,1557164211,unknown person ☒,S___MB,False,NetflixMENA,False,جاري الغاء الاشتراك,ar,,,
1125399207622447107,1125389568163897344,1557151054,ً,y3feii,False,NetflixMENA,False,جاري حذف نتفلكس...,ar,,,
1125402382626709506,1125389568163897344,1557151811,À7madòv,A7madov_056,False,NetflixMENA,False,"اشترك معكم عشان اشوف شي جبار مو عشان اشوف هالفشل والعفن اللي تعلنون عنه ، 

يعني فوق التاخير اللي انتو فيه .. تنحدرون برضو في المسلسلات ؟!",ar,,,
1125390604295442432,1125389568163897344,1557149003,Salman سلمان,SalMuhanadi,False,NetflixMENA,False,Will the Ramadan shows be available to Netflix world wide or is it exclusive to MENA region?,en,,,
1125442306524483584,1125389568163897344,1557161330,محمد,Muhamed1_0,False,NetflixMENA,true, pic.twitter.com/JMgVpW50r5,und,https://t.co/JMgVpW50r5,,
1125402553280290819,1125389568163897344,1557151852,Hussein | بطل الدّوري,_Hussein01,False,NetflixMENA,False,جميل التنويع,ar,,,
1125443713306644481,1125389568163897344,1557161665,MO,im1MO,False,NetflixMENA,False,نحاول نحاول,ar,,,
1125424888876027904,1125389568163897344,1557157177,Jumana S Al,JumanaSAl,False,NetflixMENA,False,@NetflixMENA  ما تنزلو الحلقات صار ٦ و نص بتوقيت السعوديه,ar,/NetflixMENA,,
1125399129868374017,1125389568163897344,1557151036,مريم العصيمي,mariamalosaimi_,False,NetflixMENA,False,لا مايلوق ,ar,,,
1125394399498784769,1125389568163897344,1557149908,لايمكن للاسم أن يكون فارغاً.,iiXH01,False,NetflixMENA,False,نبي نشوف محتوى مو موجود ومو متوفر عندنا مانبي تكررون المحتوى العربي لاننا تشبعنا منه ومتوفر بعد ,ar,,,
1125398940340379648,1125389568163897344,1557150990,Lamia,culll11,False,NetflixMENA,False,حرام اضيع وقتي بنتفلكس على شي مايستاهل,ar,,,
1125393612915736576,1125389568163897344,1557149720,✨,nothingitti1,False,NetflixMENA,False,ياربي مو قادره اتحمل  ب احذف الابلكيشن,ar,,,
1125684638012321792,1125389568163897344,1557219106,رائـد,11Gd58,False,NetflixMENA,true, pic.twitter.com/OqWwzFoVaN,und,https://t.co/OqWwzFoVaN,,
1125477163849875456,1125389568163897344,1557169640,مصطفى البرقاني 🇸🇦,MBargani,False,NetflixMENA,False,ياخوفي السنه الجايه نحصل العاصوف عندكم,ar,,,
1125479469660147713,1125389568163897344,1557170190,Hind.,ii_hno8,False,NetflixMENA,true,الحين اشترك كل شهر وبالاخير مسلسلات عربيه.. نععععم !!! pic.twitter.com/N9DA5gLhNH,ar,https://t.co/N9DA5gLhNH,,
1125422776452620288,1125389568163897344,1557156673,kazim ⓭,kazimkhair,False,NetflixMENA,true, pic.twitter.com/sH3gabhOVC,und,https://t.co/sH3gabhOVC,,
1125414103969882112,1125389568163897344,1557154606,Moni 🇸🇴🇸🇦,jazzmoq,False,NetflixMENA,False,كرهناهم ف التي في تجيبوهم هنا ورانا؟,ar,,,
1125402971175567361,1125389568163897344,1557151951,J🍒,AJandJK,False,NetflixMENA,False,وع,ar,,,
1125431083405914112,1125389568163897344,1557158654,يوسف the great,ppqopo,False,NetflixMENA,true, pic.twitter.com/XoYfDUeEyU,und,https://t.co/XoYfDUeEyU,,
1125390461928116227,1125389568163897344,1557148969,فهد🌴,Fahad_99E,False,NetflixMENA,False,الحمدلله اشتراكي خلص,ar,,,
1125432121353547780,1125389568163897344,1557158901,YARAم🌌,YARA_MO0,False,NetflixMENA,False,"يععععععععععععععع
لا تشوهون نتفلكس بالله مانصدق نفتك منكم بالتلفزيون تطلعون لنا هنا",ar,,,
1125397896696860672,1125389568163897344,1557150742,Abdullrahman🌐,A_Shmali1,False,NetflixMENA,true, pic.twitter.com/LC0WjgtxZJ,und,https://t.co/LC0WjgtxZJ,,
1125879556756385792,1125389568163897344,1557265578,omran maashi,omranmaashi,False,NetflixMENA,False,اسواء شيء عملته نتفليكس انكم اضفتوا مسلسلات خليجية ,ar,,,
1125403170279239681,1125389568163897344,1557151999,يوسف الحربي+58🏆💙🇸🇦,i6ys_,False,NetflixMENA,False,حنا هاجين عنهم تروحون تجيبونهم لييييييييييييه,ar,,,
1127121009138642944,1125389568163897344,1557561564,📦,mubrk98,False,NetflixMENA,False,لاااااااااا حتى بنتفلكس ,ar,,,
1125426208546729986,1125389568163897344,1557157492,so?,hms_sss,False,NetflixMENA,False,لاااااا,ar,,,
1125434457270439943,1125389568163897344,1557159458,Abeer Fahad.,IBEERO_F00,False,hms_sss NetflixMENA,False,مصرين يغثونا بكل الطرق والوسائل ,ar,,,
1125395099163287552,1125389568163897344,1557150075,سامي,alrassi3,False,NetflixMENA,False,افا لية كذا,ar,,,
1125397914937901059,1125389568163897344,1557150746,Mohammed,ixix009,False,NetflixMENA,False,وقفت اشتراكي,ar,,,
1125391760287518720,1125389568163897344,1557149279,.,jvj21_,False,NetflixMENA,False,تراكم عيشتوهم جو انهم ممثلين هوليوود وهم من جنبها ,ar,,,
1125395042066227203,1125389568163897344,1557150061,𝒜𝓇𝓎𝒶𝓂,babay_49,False,NetflixMENA,False,لااااااااااااااااااااااا,ar,,,
1125393305834020864,1125389568163897344,1557149647,𝓬𝓸𝓸𝓵𝓺𝓾𝓮𝓮𝓷 ⁹²,coolqueen92,False,NetflixMENA,False,بروح احذف نتفلكس,ar,,,
1125804236602773504,1125389568163897344,1557247621,1 2 3 Action 🎬,_123Action_,False,NetflixMENA,true,لو تخلص مسلسلات و افلام العالم كله ماشوفه pic.twitter.com/jVECdybcbw,ar,https://t.co/jVECdybcbw,,
1125443804176224258,1125389568163897344,1557161687,R,r1g2d,False,NetflixMENA,False,تكفون قولوا انكم تمزحون,ar,,,
1125398826221699072,1125389568163897344,1557150963,RIYADH ALZAHRANI🇸🇦,R_M_Z___,False,NetflixMENA,False,جاري ازالة النتفلكس من جذوره,ar,,,
1125416135355244544,1125389568163897344,1557155090,Sara,lifeofSAA,False,NetflixMENA,False,so Netflix is sponsoring Botox now?!,en,,,
1125393981104427008,1125389568163897344,1557149808,muteb.,7dda_,False,NetflixMENA,true, pic.twitter.com/4eDeLfpsbD,und,https://t.co/4eDeLfpsbD,,
1125415409581199360,1125389568163897344,1557154917,FerasBinIbrahim💙,iwazer_,False,NetflixMENA,False,ياليل ما اطولك,ar,,,
1125397784356638726,1125389568163897344,1557150715,𓆩Doll‏𓆪,iD0llz,False,NetflixMENA,False,اها :),ar,,,
1125390516386979840,1125389568163897344,1557148982,‎ً,AbduIIaAE,False,NetflixMENA,true, pic.twitter.com/EVO8nFy66R,und,https://t.co/EVO8nFy66R,,
1125449720569192448,1125389568163897344,1557163097,abdulmohsen alzamil,ihx_15,False,NetflixMENA,true, pic.twitter.com/fTMhkCZyMx,und,https://t.co/fTMhkCZyMx,,
1125397437051543554,1125389568163897344,1557150632,بَت‏ُــــوله♥️,Bat0o7,False,NetflixMENA,False,ساعه جم؟,ar,,,
1125395812698161152,1125389568163897344,1557150245,MR W,wael_boss90,False,NetflixMENA,False,اتمنى لو انكم تستمعلون الفلوس الي تحطونها على الأعمال الي كذا في أعمال الناس تنتظرها تنزل على نتفليكس ومن هاذي الاعمال كامثال ذا اوفيس,ar,,,
1125398799579529217,1125389568163897344,1557150957,87.,fiix87,False,wael_boss90 NetflixMENA,False,و The 100 اللي نزلت منه موسمين وهم مانزلو الخامس .,ar,,,
1125399991713923073,1125389568163897344,1557151241,MR W,wael_boss90,False,fiix87 NetflixMENA,False,احسهم يستهبلون والله يعني في أعمال كثير ناس يطالبون فيها وفالاخير يسحبون ويجيبون مسلسل خليجي ومسلسل باكستاني يعني قلك من كل بستان زهرة,ar,,,
1125402009979453441,1125389568163897344,1557151722,87.,fiix87,False,wael_boss90 NetflixMENA,False,ما يغبن الا انهم كل شهر يحطونه بقائمه المسلسلات اللي بتنزل ذا الشهر وما ينزلونه ! اه بس.,ar,,,
1125393022777270273,1125389568163897344,1557149580,🧜🏻‍♀️,INDRSA,False,NetflixMENA,False,اللهم اني صائمة,ar,,,
1125451886474272768,1125389568163897344,1557163614,جُمانه 🕊,jojo_x1995,False,NetflixMENA,False,بنسمح لكم غلطتوا هذي المره بس بليز لا تكررونها ، المسلسلات الخليجيه عندها قناة MBC ما صارت عاد ف كل مكان تلاحقني ,ar,,,
1125412818361233408,1125389568163897344,1557154299,عشق الروح 💕,mn2011or,False,NetflixMENA,False,اسوأ خبر انا تاركة لهم الرسيفر والقنوات بكبرها يجون لنتفليكس ليه؟. صدددمة عمرررر,ar,,,
1125475377013514242,1125389568163897344,1557169214,Yasser Aldakhil,y_aldakhil,False,NetflixMENA,False,ارفع علومك يانتفليكس ... نهرب منهم من  MBC,ar,,,
1125446062217531392,1125389568163897344,1557162225,أبالعوضي,ABalawadhi,False,NetflixMENA,true, pic.twitter.com/DCe3wz9yhG,und,https://t.co/DCe3wz9yhG,,
1125455487758217217,1125389568163897344,1557164472,🙃,ms10011,False,NetflixMENA,False,وتبون ندفع ثاني مره عشان نتابع مسلسل عربي م تابعناهم بالتلفزيون نتابعهم في نتفلكس ههههههه,ar,,,
1125412864460767232,1125389568163897344,1557154310,Ꮙ,966Mia,False,NetflixMENA,False,الحمدلله اشتراكي مخلص و ماراح اجدده.,ar,,,
1125390007756304384,1125389568163897344,1557148861, ADEL,B_Adel,False,NetflixMENA,False,تخيل بس اشترك بالنتفلكس عشان اتابع مسلسل كويتي مكرر من سنه اجدادي ؟,ar,,,
1125392144406069251,1125389568163897344,1557149370,Bearno,Bearnoo,False,NetflixMENA,true,"ليش ليش سبب يرحم امكم!؟؟ ترا محد يحبهم!!
مانبي مسلسلات كويتيه ولا مصرية فكونا غثونا طول عمرنا!! pic.twitter.com/E9eFEsRmQG",ar,https://t.co/E9eFEsRmQG,,
1125393846370754560,1125389568163897344,1557149776,𝑩𝒆𝒓𝒍𝒊́𝒏,arv5_,False,Bearnoo NetflixMENA,False,اييي والله ,ar,,,
1125411962593189888,1125389568163897344,1557154095,طارق الاسمري🕊,tMaDiT86,False,NetflixMENA,False,عن نفسي اشتركت في نتفليكس هروب من الأشكال هذي !! سوولهم منصة ثانية بالله واشتراكها ب 5 دولار في السنة,ar,,4,1
1125440082679406592,1125389568163897344,1557160800,سعد المطيري,saad350360,False,tMaDiT86 NetflixMENA,False,هههههههه اي والله كلامك صح,ar,,,
1125391872883662848,1125389568163897344,1557149305,supergirl ♌️,aaq_fc,False,NetflixMENA,False,شدعوه يتكلمون عربي وتحطون ترجمه تحت بالعربي ؟ استهبال,ar,,1,
1125394632597233664,1125389568163897344,1557149963,دعسوقة,miss_m79,False,aaq_fc NetflixMENA,False,للصُم.,ar,,,1
1125429446343835648,1125389568163897344,1557158264,supergirl ♌️,aaq_fc,False,miss_m79 NetflixMENA,False,اهاااا,ar,,,
1125391227803832323,1125389568163897344,1557149152,HASSAN BR #ValverdeOUT 🧘🏽‍♂️,HasoonBR,False,NetflixMENA,true, pic.twitter.com/DmO6OsEVaZ,und,https://t.co/DmO6OsEVaZ,4,1
1125389947563859968,1125389568163897344,1557148846,♡,872l2,False,NetflixMENA,False,جاري حذف نتفليكس......,ar,,2,2
1125396722493083648,1125389568163897344,1557150462,سامي الحربي,sami_al7arby,False,NetflixMENA,False,خطوه ممتازه ، من زمان المفروض هالشيء,ar,,,
1125402784977833989,1125389568163897344,1557151907,Netflix MENA,NetflixMENA,False,sami_al7arby,False,"
جميع مسلسلات رمضان العربية حتنزل الساعة 6 بتوقيت السعودية يومياً ",ar,,1,
1125411374635548672,1125389568163897344,1557153955,Waeel bin Ahmed,waeelbinahmed,False,NetflixMENA sami_al7arby,False,ليش احس حساب نتفليكس العربي موجه فقط للسعودية.!,ar,,1,
1125567868203089921,1125389568163897344,1557191266,☾,iamani_89,False,NetflixMENA,False,حطوا دفعة القاهرة بليز,ar,,1,1
1125392667481911298,1125389568163897344,1557149495,௩,_rIIII7,False,NetflixMENA,False,راح تخسرون اذ هذي مسلسلاتكم.,ar,,1,1
1125390232394903555,1125389568163897344,1557148914,فاطمة,fm_alsharief,False,NetflixMENA,False,اتخيلو اضيع حق الاشتراك في مسلسل كويتي,ar,,,1
1125545501196156930,1125389568163897344,1557185933,v,_kinxi,False,NetflixMENA,False,ما افهم ليه تترجمون طيب ؟!؟!؟؟؟؟,ar,,,
1125546949543907331,1125389568163897344,1557186279,غارڤىلد,THEREALDH_,False,_kinxi NetflixMENA,False,عشان اللي يتكلمون عربي يفهمون,ar,,,
1125549759551430658,1125389568163897344,1557186949,v,_kinxi,False,THEREALDH_ NetflixMENA,False,طيب حتى الممثلين يتكلمون عربي,ar,,,
1125552923444953091,1125389568163897344,1557187703,غارڤىلد,THEREALDH_,False,_kinxi NetflixMENA,False,لا يتكلمون كويتي,ar,,,
1125389955226906624,1125389568163897344,1557148848,STARK | نواف,iNawaf_NF,False,NetflixMENA,False,ماشاء الله يالمحتوى الزبال ,ar,,5,1
1125394224562737153,1125389568163897344,1557149866,Netflix fan,OKCq8,False,iNawaf_NF NetflixMENA,False,مو مجبور تشوفه ترى,ar,,,
1125396284028985345,1125389568163897344,1557150357,REMI💫,r14feb1994,False,NetflixMENA,False,الله ينكد عليكم اهم شي لا اشوفه يطلع لي في الاعلانات,ar,,,
1125449568043327488,1125389568163897344,1557163061,M.,MadAl7rbi,False,NetflixMENA,true,اخوي ، اليوم انخصم ٥٦ من حسابي في هولندا ! كما هوا موضح فالصورة ، مع العلم اني ماطلبت التجديد وناسي الحساب . ارجوا المساعدة منكم pic.twitter.com/x3ICawE08s,ar,https://t.co/x3ICawE08s,,
1125427307311661056,1125389568163897344,1557157754,خالد الحربي,i_Harbi,False,NetflixMENA,False,يعني نبطل نتفلكس؟,ar,,,
1125432941969125376,1125389568163897344,1557159097,خالد الحربي,i_Harbi,False,alneyadi458i NetflixMENA,False,شغل الفي بي ان يبو حسن وتزبط امورك,ar,,,
1125389696450879489,1125389568163897344,1557148787,أحمد المعمري .. 🌟,A7medMri,False,NetflixMENA,False,"اسوء قرار اتخذته شبكة نتفلكس 
الكل يعلم ان المسلسلات العربية 
والخليجية خاصة لا تصل للمستوى المطلوب

اغلب المسلسلات متكرره في الأفكار، اخراج سيّء 
تصنع في التمثيل.

أتمنى من الشبكة عدم عرض اَي مسلسل عربي في مواقعها ..",ar,,5,1
1125650100670349312,1125389568163897344,1557210872,◢ ◤ Yousef Alkhader ◢ ◤ ,yousef_alkhader,False,A7medMri NetflixMENA,False,ممكن انت ماتعجبك لكن فيه فئة تعجبهم وانا من الناس احب الاعمال الدرامية مصرية و كويتية,ar,,,
1125397312048717827,1125389568163897344,1557150602,Ninja_KSA🇸🇦,samrMrt,False,NetflixMENA,true, pic.twitter.com/vjrMv8oQPj,und,https://t.co/vjrMv8oQPj,8,
1125392248231870464,1125389568163897344,1557149395,مـــلاك.ع,themalakest,False,NetflixMENA,False,"لاحول ولا قوة الا بالله 
جاري الغاء الاشتراك معكم",ar,,1,
1125393911499972609,1125389568163897344,1557149791,طـلال .,teybinm,False,NetflixMENA,true,حكموا على المسلسل وهم ما شافوه بس عشانه انتاج خليجي  pic.twitter.com/4ctNR1nFE1,ar,https://t.co/4ctNR1nFE1,1,
1125451512388435968,1125389568163897344,1557163525,arwa . S,missarwa89,False,NetflixMENA,False,خربوا علينا يوتيوب و برامج الافلام وجايين بنتفلكس !!,ar,,,
1125455597405704192,1125389568163897344,1557164499,عقيل العنزي,AQEELO84,False,missarwa89 NetflixMENA,False,الشكوى لله,ar,,1,
1125396809571028993,1125389568163897344,1557150482,منار الغامدي🇸🇦.,Manarcim1,False,NetflixMENA,False,اووفررر اللي بالمنشن كأن احد غاصبهم يشوفونه !!!,ar,,,
1125394184893079552,1125389568163897344,1557149857,𝑴𝒐𝒂𝒚𝒆𝒅 𓅓,Yeaec,False,NetflixMENA,true, pic.twitter.com/JhAXNQMgOM,und,https://t.co/JhAXNQMgOM,,
1125394364979666945,1125389568163897344,1557149900,زيـــــــاد,ziadjouharji,False,NetflixMENA,true, pic.twitter.com/uCjT6mGPkK,und,https://t.co/uCjT6mGPkK,1,2
1125400130209841153,1125389568163897344,1557151274,عقيل العنزي,AQEELO84,False,NetflixMENA,true,طيب ليه كذا يا نتفلكس  pic.twitter.com/X4IohSjh8v,ar,https://t.co/X4IohSjh8v,,1
1125477269047271425,1125389568163897344,1557169665,مصطفى البرقاني 🇸🇦,MBargani,False,NetflixMENA,False,تخيل ادفع ٥٦ عشان اسمع طلجني جسووم هزلت والله,ar,,,
1125389902126956544,1125389568163897344,1557148836,ِ,tw_0x,False,NetflixMENA,False,يليل ذولي طالعين هنا بعد,ar,,1,
1125394088684085248,1125389568163897344,1557149834,Ahmad 🇸🇦,Medo96_,False,NetflixMENA,False,لا صراحة بدا يصير محتواكم هابط,ar,,1,
1125461988858056704,1125389568163897344,1557166022,𝙶𝙷𝙰𝙻𝙰,girlGhala,False,NetflixMENA,False,برب بلغي اشتراكي,ar,,1,
1125417231729471488,1125389568163897344,1557155351,￥,beautycoma_,False,NetflixMENA,False,بواقين الشركات لاحقينا حتى على نتفليكس!!!,ar,,1,
1125418930787450886,1125389568163897344,1557155757,🌑,legend7F,False,beautycoma_ NetflixMENA,False,سقطه بتاريخ نيتفلكسس,ar,,,
1125392434568019969,1125389568163897344,1557149439,eng.Turki🇸🇦,TSH9999,False,NetflixMENA,true,V pic.twitter.com/AUSbBtfsNE,und,https://t.co/AUSbBtfsNE,,
1125396102449172481,1125389568163897344,1557150314,عبدالرحمن❤️🇦🇪,abadiemarati,False,NetflixMENA,False,احسه بيكون زققققققققق,ar,,,
1125447080426770433,1125389568163897344,1557162468,send help,unefilletrange,False,NetflixMENA,true, pic.twitter.com/G1bUNij3Ko,und,https://t.co/G1bUNij3Ko,,
1125402821262741504,1125389568163897344,1557151916,FatOo♥,Fatmaalmousawy,False,NetflixMENA,False,انزين ترا نفهم كلامهم بعد ليش كاتبينه تحت,ar,,,
1125429146136535045,1125389568163897344,1557158192,Adham Hamad,AdhamBuffon,False,NetflixMENA,False,هههههههههههه اللهم إني صائم,ar,,,
1125468948772917249,1125389568163897344,1557167682,هلالوف 🇸🇦,Hellalof,False,NetflixMENA,False,تكفون ! الا المسلسلات الخليجية لا تجيبوها !,ar,,,
1125408822569385984,1125389568163897344,1557153347,Homood Alanazi,homood89099,False,NetflixMENA,False,ياخي لو نبي مسلسلات عربية ماشتركنا معكم الي يدير نتفكلس الشرق الاوسط لايفقه شي يعني اخر ناس بالمسلسلات ومتاخرين علينا دايم والحين تجيبون هذولا من باق الشركة وابوي حاشته يلطه !!!,ar,,,
1126881525260279808,1125389568163897344,1557504466,abdullah alenzi,abdall_33,False,NetflixMENA,False,غلطه عمر انكم اضفتو مسلسلات خليجيه,ar,,,
1125514935054815232,1125389568163897344,1557178646,فهدالمطيري,F1CR7,False,NetflixMENA,true, pic.twitter.com/Hz9rHB66Bk,und,https://t.co/Hz9rHB66Bk,,
1125638146048385024,1125389568163897344,1557208022,N 🎶🇺🇸🇸🇦,Freedom_m10,False,NetflixMENA,False,ليش موجود بنتفلكس ماحصلته ؟,ar,,,
1125390051108630528,1125389568163897344,1557148871,AQ | 96,We22_A,False,NetflixMENA,true, pic.twitter.com/zBT2myzyIu,und,https://t.co/zBT2myzyIu,,
1125443681194999809,1125389568163897344,1557161657,𝓣𝓪𝓻𝓠,pxlo_a,False,NetflixMENA,true,ليش دفعنا فلوس عشان نناظر مسلسل كويتي pic.twitter.com/2vNnFzIdSf,ar,https://t.co/2vNnFzIdSf,,
1125566480144318465,1125389568163897344,1557190935,عبدالله,Abboud036,False,NetflixMENA,False,حتئ هاذولي لحقوني لنتفليكس والله المشكله صدق,ar,,,
1125392851666395136,1125389568163897344,1557149539,noor,nuor_nn,False,NetflixMENA,False,مين يبغى الحساب بطلنا نتابع افلام؟,ar,,,
1125434286507798528,1125389568163897344,1557159418,Shakodi🧸,ShOtaibi92,False,NetflixMENA,False,الله يقرفكم، في مسلسلات لغيتوها و جبتو هذا؟؟ حرام فيكم ريال,ar,,,
1125424550190243840,1125389568163897344,1557157096,Abdullah Bin Fahad,FOTSHEX,False,NetflixMENA,true, pic.twitter.com/4MaldcQiD1,und,https://t.co/4MaldcQiD1,,
1125424693169872898,1125389568163897344,1557157130,Nizar,nizalotibi,False,NetflixMENA,False,والله اني ادري انكم شبكة منحطة من جبتوا مسلسلات المثليين و الدراما الخليجية,ar,,,
1125422042919182336,1125389568163897344,1557156499,DOOD,Fezls,False,NetflixMENA,False,التطريش ذا لاحقنا حتى بنتفليكس,ar,,,
1125395213143420929,1125389568163897344,1557150102,ساره.,sarah_13_10,False,NetflixMENA,False,جاتني كتمه بليز ما نبي طالج ولا انا حامل بليز بليز,ar,,,
